Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag,Note
ZWE,2019-01-01,2021-12-31,181,'716,Zimbabwe,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20192021,2021,million No,3.1,E,FAO data
ZWE,2020-01-01,2022-12-31,181,'716,Zimbabwe,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20202022,2022,million No,3.2,E,FAO data
ZWE,2021-01-01,2023-12-31,181,'716,Zimbabwe,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20212023,2023,million No,3.2,E,FAO data
ZWE,2022-01-01,2024-12-31,181,'716,Zimbabwe,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20222024,2024,million No,3.1,E,FAO data
ZWE,2014-01-01,2016-12-31,181,'716,Zimbabwe,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),6132,Value,20142016,2016,million No,2.9,E,FAO data
ZWE,2015-01-01,2017-12-31,181,'716,Zimbabwe,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),6132,Value,20152017,2017,million No,3.1,E,FAO data
ZWE,2016-01-01,2018-12-31,181,'716,Zimbabwe,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),6132,Value,20162018,2018,million No,3.2,E,FAO data
ZWE,2017-01-01,2019-12-31,181,'716,Zimbabwe,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),6132,Value,20172019,2019,million No,3.2,E,FAO data
ZWE,2018-01-01,2020-12-31,181,'716,Zimbabwe,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),6132,Value,20182020,2020,million No,3.4,E,FAO data
ZWE,2019-01-01,2021-12-31,181,'716,Zimbabwe,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),6132,Value,20192021,2021,million No,3.7,E,FAO data
ZWE,2020-01-01,2022-12-31,181,'716,Zimbabwe,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),6132,Value,20202022,2022,million No,3.8,E,FAO data
ZWE,2021-01-01,2023-12-31,181,'716,Zimbabwe,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),6132,Value,20212023,2023,million No,3.6,E,FAO data
ZWE,2022-01-01,2024-12-31,181,'716,Zimbabwe,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),6132,Value,20222024,2024,million No,3.7,E,FAO data
ZWE,2014-01-01,2016-12-31,181,'716,Zimbabwe,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20142016,2016,million No,2.8,E,FAO data
ZWE,2015-01-01,2017-12-31,181,'716,Zimbabwe,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20152017,2017,million No,2.9,E,FAO data
ZWE,2016-01-01,2018-12-31,181,'716,Zimbabwe,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20162018,2018,million No,3,E,FAO data
ZWE,2017-01-01,2019-12-31,181,'716,Zimbabwe,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20172019,2019,million No,3,E,FAO data
ZWE,2018-01-01,2020-12-31,181,'716,Zimbabwe,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20182020,2020,million No,3.2,E,FAO data
ZWE,2019-01-01,2021-12-31,181,'716,Zimbabwe,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20192021,2021,million No,3.5,E,FAO data
ZWE,2020-01-01,2022-12-31,181,'716,Zimbabwe,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20202022,2022,million No,3.5,E,FAO data
ZWE,2021-01-01,2023-12-31,181,'716,Zimbabwe,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20212023,2023,million No,3.4,E,FAO data
ZWE,2022-01-01,2024-12-31,181,'716,Zimbabwe,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20222024,2024,million No,3.5,E,FAO data
ZWE,2014-01-01,2016-12-31,181,'716,Zimbabwe,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20142016,2016,million No,3.1,E,FAO data
ZWE,2015-01-01,2017-12-31,181,'716,Zimbabwe,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20152017,2017,million No,3.2,E,FAO data
ZWE,2016-01-01,2018-12-31,181,'716,Zimbabwe,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20162018,2018,million No,3.3,E,FAO data
ZWE,2017-01-01,2019-12-31,181,'716,Zimbabwe,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20172019,2019,million No,3.4,E,FAO data
ZWE,2018-01-01,2020-12-31,181,'716,Zimbabwe,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20182020,2020,million No,3.6,E,FAO data
ZWE,2019-01-01,2021-12-31,181,'716,Zimbabwe,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20192021,2021,million No,3.9,E,FAO data
ZWE,2020-01-01,2022-12-31,181,'716,Zimbabwe,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20202022,2022,million No,4,E,FAO data
ZWE,2021-01-01,2023-12-31,181,'716,Zimbabwe,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20212023,2023,million No,3.9,E,FAO data
ZWE,2022-01-01,2024-12-31,181,'716,Zimbabwe,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20222024,2024,million No,3.9,E,FAO data
ZWE,2000-01-01,2002-12-31,181,'716,Zimbabwe,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20002002,2002,%,11.7,E,
ZWE,2001-01-01,2003-12-31,181,'716,Zimbabwe,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20012003,2003,%,22.6,E,
ZWE,2002-01-01,2004-12-31,181,'716,Zimbabwe,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20022004,2004,%,31.6,E,
ZWE,2003-01-01,2005-12-31,181,'716,Zimbabwe,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20032005,2005,%,23.8,E,
ZWE,2004-01-01,2006-12-31,181,'716,Zimbabwe,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20042006,2006,%,28.7,E,
ZWE,2005-01-01,2007-12-31,181,'716,Zimbabwe,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20052007,2007,%,28.8,E,
ZWE,2006-01-01,2008-12-31,181,'716,Zimbabwe,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20062008,2008,%,37.8,E,
ZWE,2007-01-01,2009-12-31,181,'716,Zimbabwe,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20072009,2009,%,46.4,E,
ZWE,2008-01-01,2010-12-31,181,'716,Zimbabwe,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20082010,2010,%,50.2,E,
ZWE,2009-01-01,2011-12-31,181,'716,Zimbabwe,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20092011,2011,%,53.6,E,
ZWE,2010-01-01,2012-12-31,181,'716,Zimbabwe,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20102012,2012,%,46.3,E,
ZWE,2011-01-01,2013-12-31,181,'716,Zimbabwe,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20112013,2013,%,49.7,E,
ZWE,2012-01-01,2014-12-31,181,'716,Zimbabwe,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20122014,2014,%,49.4,E,
ZWE,2013-01-01,2015-12-31,181,'716,Zimbabwe,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20132015,2015,%,56.5,E,
ZWE,2014-01-01,2016-12-31,181,'716,Zimbabwe,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20142016,2016,%,61.9,E,
ZWE,2015-01-01,2017-12-31,181,'716,Zimbabwe,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20152017,2017,%,55.4,E,
ZWE,2016-01-01,2018-12-31,181,'716,Zimbabwe,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20162018,2018,%,41.6,E,
ZWE,2017-01-01,2019-12-31,181,'716,Zimbabwe,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20172019,2019,%,37.8,E,
ZWE,2018-01-01,2020-12-31,181,'716,Zimbabwe,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20182020,2020,%,42.4,E,
ZWE,2019-01-01,2021-12-31,181,'716,Zimbabwe,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20192021,2021,%,43.8,E,
ZWE,2020-01-01,2022-12-31,181,'716,Zimbabwe,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20202022,2022,%,37.4,E,
ZWE,2021-01-01,2023-12-31,181,'716,Zimbabwe,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20212023,2023,%,41.5,E,
ZWE,2000-01-01,2002-12-31,181,'716,Zimbabwe,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20002002,2002,%,0.4,E,
ZWE,2001-01-01,2003-12-31,181,'716,Zimbabwe,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20012003,2003,%,0.4,E,
ZWE,2002-01-01,2004-12-31,181,'716,Zimbabwe,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20022004,2004,%,0.4,E,
ZWE,2003-01-01,2005-12-31,181,'716,Zimbabwe,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20032005,2005,%,0.4,E,
ZWE,2004-01-01,2006-12-31,181,'716,Zimbabwe,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20042006,2006,%,0.4,E,
ZWE,2005-01-01,2007-12-31,181,'716,Zimbabwe,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20052007,2007,%,0.4,E,
ZWE,2006-01-01,2008-12-31,181,'716,Zimbabwe,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20062008,2008,%,0.4,E,
ZWE,2007-01-01,2009-12-31,181,'716,Zimbabwe,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20072009,2009,%,0.4,E,
ZWE,2008-01-01,2010-12-31,181,'716,Zimbabwe,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20082010,2010,%,0.4,E,
ZWE,2009-01-01,2011-12-31,181,'716,Zimbabwe,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20092011,2011,%,0.4,E,
ZWE,2010-01-01,2012-12-31,181,'716,Zimbabwe,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20102012,2012,%,0.4,E,
ZWE,2011-01-01,2013-12-31,181,'716,Zimbabwe,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20112013,2013,%,0.4,E,
ZWE,2012-01-01,2014-12-31,181,'716,Zimbabwe,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20122014,2014,%,0.4,E,
ZWE,2013-01-01,2015-12-31,181,'716,Zimbabwe,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20132015,2015,%,0.4,E,
ZWE,2014-01-01,2016-12-31,181,'716,Zimbabwe,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20142016,2016,%,0.4,E,
ZWE,2015-01-01,2017-12-31,181,'716,Zimbabwe,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20152017,2017,%,0.4,E,
ZWE,2016-01-01,2018-12-31,181,'716,Zimbabwe,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20162018,2018,%,0.4,E,
ZWE,2017-01-01,2019-12-31,181,'716,Zimbabwe,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20172019,2019,%,0.5,E,
ZWE,2018-01-01,2020-12-31,181,'716,Zimbabwe,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20182020,2020,%,0.5,E,
ZWE,2019-01-01,2021-12-31,181,'716,Zimbabwe,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20192021,2021,%,0.5,E,
ZWE,2020-01-01,2022-12-31,181,'716,Zimbabwe,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20202022,2022,%,0.6,E,
ZWE,2021-01-01,2023-12-31,181,'716,Zimbabwe,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20212023,2023,%,0.6,E,
ZWE,2000-01-01,2002-12-31,181,'716,Zimbabwe,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20002002,2002,%,8,E,
ZWE,2001-01-01,2003-12-31,181,'716,Zimbabwe,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20012003,2003,%,12,E,
ZWE,2002-01-01,2004-12-31,181,'716,Zimbabwe,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20022004,2004,%,18,E,
ZWE,2003-01-01,2005-12-31,181,'716,Zimbabwe,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20032005,2005,%,16,E,
ZWE,2004-01-01,2006-12-31,181,'716,Zimbabwe,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20042006,2006,%,29,E,
ZWE,2005-01-01,2007-12-31,181,'716,Zimbabwe,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20052007,2007,%,24,E,
ZWE,2006-01-01,2008-12-31,181,'716,Zimbabwe,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20062008,2008,%,28,E,
ZWE,2007-01-01,2009-12-31,181,'716,Zimbabwe,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20072009,2009,%,26,E,
ZWE,2008-01-01,2010-12-31,181,'716,Zimbabwe,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20082010,2010,%,31,E,
ZWE,2009-01-01,2011-12-31,181,'716,Zimbabwe,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20092011,2011,%,33,E,
ZWE,2010-01-01,2012-12-31,181,'716,Zimbabwe,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20102012,2012,%,31,E,
ZWE,2011-01-01,2013-12-31,181,'716,Zimbabwe,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20112013,2013,%,29,E,
ZWE,2012-01-01,2014-12-31,181,'716,Zimbabwe,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20122014,2014,%,25,E,
ZWE,2013-01-01,2015-12-31,181,'716,Zimbabwe,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20132015,2015,%,25,E,
ZWE,2014-01-01,2016-12-31,181,'716,Zimbabwe,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20142016,2016,%,26,E,
ZWE,2015-01-01,2017-12-31,181,'716,Zimbabwe,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20152017,2017,%,25,E,
ZWE,2016-01-01,2018-12-31,181,'716,Zimbabwe,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20162018,2018,%,20,E,
ZWE,2017-01-01,2019-12-31,181,'716,Zimbabwe,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20172019,2019,%,13,E,
ZWE,2018-01-01,2020-12-31,181,'716,Zimbabwe,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20182020,2020,%,14,E,
ZWE,2019-01-01,2021-12-31,181,'716,Zimbabwe,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20192021,2021,%,15,E,
ZWE,2020-01-01,2022-12-31,181,'716,Zimbabwe,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20202022,2022,%,17,E,
ZWE,2021-01-01,2023-12-31,181,'716,Zimbabwe,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20212023,2023,%,16,E,
ZWE,2000-01-01,2000-12-31,181,'716,Zimbabwe,21032,Political stability and absence of violence/terrorism (index),6125,Value,2000,2000,,-1.32,X,
ZWE,2002-01-01,2002-12-31,181,'716,Zimbabwe,21032,Political stability and absence of violence/terrorism (index),6125,Value,2002,2002,,-1.52,X,
ZWE,2003-01-01,2003-12-31,181,'716,Zimbabwe,21032,Political stability and absence of violence/terrorism (index),6125,Value,2003,2003,,-1.09,X,
ZWE,2004-01-01,2004-12-31,181,'716,Zimbabwe,21032,Political stability and absence of violence/terrorism (index),6125,Value,2004,2004,,-1.2,X,
ZWE,2005-01-01,2005-12-31,181,'716,Zimbabwe,21032,Political stability and absence of violence/terrorism (index),6125,Value,2005,2005,,-1.27,X,
ZWE,2006-01-01,2006-12-31,181,'716,Zimbabwe,21032,Political stability and absence of violence/terrorism (index),6125,Value,2006,2006,,-0.93,X,
ZWE,2007-01-01,2007-12-31,181,'716,Zimbabwe,21032,Political stability and absence of violence/terrorism (index),6125,Value,2007,2007,,-1.11,X,
ZWE,2008-01-01,2008-12-31,181,'716,Zimbabwe,21032,Political stability and absence of violence/terrorism (index),6125,Value,2008,2008,,-1.21,X,
ZWE,2009-01-01,2009-12-31,181,'716,Zimbabwe,21032,Political stability and absence of violence/terrorism (index),6125,Value,2009,2009,,-1.17,X,
ZWE,2010-01-01,2010-12-31,181,'716,Zimbabwe,21032,Political stability and absence of violence/terrorism (index),6125,Value,2010,2010,,-1.1,X,
ZWE,2011-01-01,2011-12-31,181,'716,Zimbabwe,21032,Political stability and absence of violence/terrorism (index),6125,Value,2011,2011,,-0.95,X,
ZWE,2012-01-01,2012-12-31,181,'716,Zimbabwe,21032,Political stability and absence of violence/terrorism (index),6125,Value,2012,2012,,-0.78,X,
ZWE,2013-01-01,2013-12-31,181,'716,Zimbabwe,21032,Political stability and absence of violence/terrorism (index),6125,Value,2013,2013,,-0.67,X,
ZWE,2014-01-01,2014-12-31,181,'716,Zimbabwe,21032,Political stability and absence of violence/terrorism (index),6125,Value,2014,2014,,-0.71,X,
ZWE,2015-01-01,2015-12-31,181,'716,Zimbabwe,21032,Political stability and absence of violence/terrorism (index),6125,Value,2015,2015,,-0.62,X,
ZWE,2016-01-01,2016-12-31,181,'716,Zimbabwe,21032,Political stability and absence of violence/terrorism (index),6125,Value,2016,2016,,-0.62,X,
ZWE,2017-01-01,2017-12-31,181,'716,Zimbabwe,21032,Political stability and absence of violence/terrorism (index),6125,Value,2017,2017,,-0.71,X,
ZWE,2018-01-01,2018-12-31,181,'716,Zimbabwe,21032,Political stability and absence of violence/terrorism (index),6125,Value,2018,2018,,-0.72,X,
ZWE,2019-01-01,2019-12-31,181,'716,Zimbabwe,21032,Political stability and absence of violence/terrorism (index),6125,Value,2019,2019,,-0.94,X,
ZWE,2020-01-01,2020-12-31,181,'716,Zimbabwe,21032,Political stability and absence of violence/terrorism (index),6125,Value,2020,2020,,-1.05,X,
ZWE,2021-01-01,2021-12-31,181,'716,Zimbabwe,21032,Political stability and absence of violence/terrorism (index),6125,Value,2021,2021,,-0.95,X,
ZWE,2022-01-01,2022-12-31,181,'716,Zimbabwe,21032,Political stability and absence of violence/terrorism (index),6125,Value,2022,2022,,-0.89,X,
ZWE,2001-01-01,2001-12-31,181,'716,Zimbabwe,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2001,2001,kcal/cap/d,31,E,
ZWE,2002-01-01,2002-12-31,181,'716,Zimbabwe,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2002,2002,kcal/cap/d,28,E,
ZWE,2003-01-01,2003-12-31,181,'716,Zimbabwe,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2003,2003,kcal/cap/d,22,E,
ZWE,2004-01-01,2004-12-31,181,'716,Zimbabwe,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2004,2004,kcal/cap/d,17,E,
ZWE,2005-01-01,2005-12-31,181,'716,Zimbabwe,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2005,2005,kcal/cap/d,18,E,
ZWE,2006-01-01,2006-12-31,181,'716,Zimbabwe,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2006,2006,kcal/cap/d,16,E,
ZWE,2007-01-01,2007-12-31,181,'716,Zimbabwe,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2007,2007,kcal/cap/d,22,E,
ZWE,2008-01-01,2008-12-31,181,'716,Zimbabwe,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2008,2008,kcal/cap/d,28,E,
ZWE,2009-01-01,2009-12-31,181,'716,Zimbabwe,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2009,2009,kcal/cap/d,26,E,
ZWE,2010-01-01,2010-12-31,181,'716,Zimbabwe,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2010,2010,kcal/cap/d,28,E,
ZWE,2011-01-01,2011-12-31,181,'716,Zimbabwe,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2011,2011,kcal/cap/d,27,E,
ZWE,2012-01-01,2012-12-31,181,'716,Zimbabwe,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2012,2012,kcal/cap/d,30,E,
ZWE,2013-01-01,2013-12-31,181,'716,Zimbabwe,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2013,2013,kcal/cap/d,30,E,
ZWE,2014-01-01,2014-12-31,181,'716,Zimbabwe,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2014,2014,kcal/cap/d,29,E,
ZWE,2015-01-01,2015-12-31,181,'716,Zimbabwe,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2015,2015,kcal/cap/d,46,E,
ZWE,2016-01-01,2016-12-31,181,'716,Zimbabwe,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2016,2016,kcal/cap/d,57,E,
ZWE,2017-01-01,2017-12-31,181,'716,Zimbabwe,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2017,2017,kcal/cap/d,56,E,
ZWE,2018-01-01,2018-12-31,181,'716,Zimbabwe,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2018,2018,kcal/cap/d,49,E,
ZWE,2019-01-01,2019-12-31,181,'716,Zimbabwe,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2019,2019,kcal/cap/d,45,E,
ZWE,2020-01-01,2020-12-31,181,'716,Zimbabwe,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2020,2020,kcal/cap/d,43,E,
ZWE,2021-01-01,2021-12-31,181,'716,Zimbabwe,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2021,2021,kcal/cap/d,33,E,
ZWE,2022-01-01,2022-12-31,181,'716,Zimbabwe,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2022,2022,kcal/cap/d,40,E,
ZWE,2023-01-01,2023-12-31,181,'716,Zimbabwe,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2023,2023,kcal/cap/d,40,E,
ZWE,2000-01-01,2000-12-31,181,'716,Zimbabwe,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2000,2000,%,29,X,
ZWE,2001-01-01,2001-12-31,181,'716,Zimbabwe,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2001,2001,%,29,X,
ZWE,2002-01-01,2002-12-31,181,'716,Zimbabwe,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2002,2002,%,30,X,
ZWE,2003-01-01,2003-12-31,181,'716,Zimbabwe,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2003,2003,%,29,X,
ZWE,2004-01-01,2004-12-31,181,'716,Zimbabwe,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2004,2004,%,29,X,
ZWE,2005-01-01,2005-12-31,181,'716,Zimbabwe,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2005,2005,%,29,X,
ZWE,2006-01-01,2006-12-31,181,'716,Zimbabwe,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2006,2006,%,29,X,
ZWE,2007-01-01,2007-12-31,181,'716,Zimbabwe,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2007,2007,%,29,X,
ZWE,2008-01-01,2008-12-31,181,'716,Zimbabwe,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2008,2008,%,29,X,
ZWE,2009-01-01,2009-12-31,181,'716,Zimbabwe,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2009,2009,%,28,X,
ZWE,2010-01-01,2010-12-31,181,'716,Zimbabwe,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2010,2010,%,28,X,
ZWE,2011-01-01,2011-12-31,181,'716,Zimbabwe,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2011,2011,%,28,X,
ZWE,2012-01-01,2012-12-31,181,'716,Zimbabwe,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2012,2012,%,28,X,
ZWE,2013-01-01,2013-12-31,181,'716,Zimbabwe,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2013,2013,%,28,X,
ZWE,2014-01-01,2014-12-31,181,'716,Zimbabwe,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2014,2014,%,27,X,
ZWE,2015-01-01,2015-12-31,181,'716,Zimbabwe,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2015,2015,%,27,X,
ZWE,2016-01-01,2016-12-31,181,'716,Zimbabwe,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2016,2016,%,27,X,
ZWE,2017-01-01,2017-12-31,181,'716,Zimbabwe,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2017,2017,%,27,X,
ZWE,2018-01-01,2018-12-31,181,'716,Zimbabwe,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2018,2018,%,27,X,
ZWE,2019-01-01,2019-12-31,181,'716,Zimbabwe,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2019,2019,%,27,X,
ZWE,2020-01-01,2020-12-31,181,'716,Zimbabwe,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2020,2020,%,27,X,
ZWE,2021-01-01,2021-12-31,181,'716,Zimbabwe,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2021,2021,%,26,X,
ZWE,2022-01-01,2022-12-31,181,'716,Zimbabwe,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2022,2022,%,26,X,
ZWE,2000-01-01,2000-12-31,181,'716,Zimbabwe,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2000,2000,%,72,X,
ZWE,2001-01-01,2001-12-31,181,'716,Zimbabwe,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2001,2001,%,72,X,
ZWE,2002-01-01,2002-12-31,181,'716,Zimbabwe,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2002,2002,%,72,X,
ZWE,2003-01-01,2003-12-31,181,'716,Zimbabwe,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2003,2003,%,71,X,
ZWE,2004-01-01,2004-12-31,181,'716,Zimbabwe,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2004,2004,%,71,X,
ZWE,2005-01-01,2005-12-31,181,'716,Zimbabwe,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2005,2005,%,70,X,
ZWE,2006-01-01,2006-12-31,181,'716,Zimbabwe,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2006,2006,%,70,X,
